artista,cancion,album,año,spotify_id,popularidad
Cairokee,ليلى - كايروكي من الاستوديو,كايروكي من الاستوديو,2020,5JtRiVuQRKqoEfueP1FVvU,53
Kenny Rogers,Through The Years,The Best Of Kenny Rogers: Through The Years,2018,6Rk2hVIgI9Fh6hvZT6n0ky,56
Novastar,Cruel Heart,In The Cold Light of Monday,2018,4D7tOyEvUdzNvkDXuD0PQW,43
Kip Moore,She's Mine,Wild World,2020,6NCbMyR7A8MjbX0UhaEgbd,52
The Hardkiss,Журавлі,Залізна ластівка,2018,5k3Pm8IWVT1y6FrNOI2dqL,37
БЕЗ ОБМЕЖЕНЬ,Вільні люди,Вільні люди,2021,5d7nYLEdVEXrIvlAs5eQ0h,37
Spacey Jane,Good for You,Sunlight,2020,2Nw6tjb0euV6LApzN4fU0a,54
JANNABI,TOGETHER!,LEGEND,2019,5mrIZ0lvgFr5wnrYbzV0C1,48
The Hardkiss,Маяк,Маяк,2022,73yFhVfJGEuFbLcJlXvysO,37
Tember Blanche,Вечорниці,"Тут нема нікого, окрім нас",2021,4Nhu3g16sFqq4xMHcCHwMD,44
Ganso,Sorte a Minha,Sorte a Minha,2022,3RTcPGe3KYcyTCl3FKum34,41
Пневмослон,Ёбу дал,Запутай след,2021,5c3jKY11YG61EsFfw6ZHxN,43
Aimer,コイワズライ,Sun Dance,2019,0ZiO07cHvb675UDaKB1iix,54
JANNABI,"dreams, books, power and walls",LEGEND,2019,1deQhoZakgMT5fw0t9zliD,47
Yabai T-Shirts Yasan,ハッピーウェディング前ソング,Galaxy of the Tank-top,2018,6czikg0NNdfo119UDDP63K,47
VUNK,Pleacă,Vernisaj,2022,1s2FGj0FbRImsR6aZ9WXh6,36
Macha Y El Bloque Depresivo,Apaga la Tele,Apaga la Tele,2020,1K5GHnSKDbHeP1YIeb1Vwa,45
Lime Cordiale,Dirt Cheap,14 Steps To A Better You,2020,4ozcKJYg9jNsuBTZCD6PpA,47
Kensington,Uncharted,Time,2019,1OJcaSbK9DBaxHExACplwA,48
Lyapis Trubetskoy,Воїни світла,Воїни світла,2022,64hFcUEAhSODWUm4ZtqEaH,40
Evdeki Saat,Sustum,Huzursuzluğun Meyvesi,2022,23zRxgamz0Ur4mFDhvOmlb,51
Cem Adrian,Keskin,Keskin,2022,4cziPzONppT5Wmdsj1SVlf,52
Chico Trujillo,Que Me Coma el Tigre,Mambo Mundial,2019,3zLH78f6THIUXGKsSoRV4F,49
Macha Y El Bloque Depresivo,Vergüenza Ajena,Macha y el Bloque Depresivo,2018,5sevF68jOKSQiw18dDVOH1,44
Jason Aldean,Got What I Got,9,2019,4TCc369aRPRubv1m8R1TBG,62
Nielson,Kerstcadeau,Kerstcadeau,2022,5t24nshFUVmDJp8IYEOg14,57
Cairokee,Kan Lak Ma'aya,The Ugly Ducklings,2019,6Ggt0UQU8wbV9cq0PjzDgx,50
Kraftklub,Ein Song reicht,KARGO,2022,4IBK0s9QPphO37DPcYhsAO,51
Ocean Alley,Infinity,Lonely Diamond,2020,18OTA8Cc3tObLiSbYHUuML,48
Ocean Alley,Touch Back Down,Low Altitude Living,2022,0wXvTOI9muVbXNK7UI705l,52
Mako Road,Local Safari,Local Safari,2018,47Y6d8qGdwulERkCqRvHcM,45
Johannes Oerding,An guten Tagen,Konturen,2019,5UUtkgpCWxV9JtQP8iqOzy,51
Okean Elzy,Човен,Човен,2019,7ifcKGY2yFEy1p48Wr84uY,36
Kchiporros,Los Símbolos,Hasta Arriba,2021,0xbGlT3xNzrUmJnRzVemT6,34
конец солнечных дней,я ненавижу дрейн,как дела у твоего друга в сером городе?,2021,6LwzvtYgCHEvbAjEnEoHjK,46
Serhii Babkin,Де би я,МУЗАСФЕРА,2018,2AG70dg0HRSw7BAE8U36Cu,38
БЕЗ ОБМЕЖЕНЬ,Весь світ,Мільярди,2019,31zZ2jizhoqRMOs75ZOhom,35
Yüzyüzeyken Konuşuruz,Sen Varsın Diye,Sen Varsın Diye,2021,3b8UW227uLkRDvd0w9e1Sw,61
Екатерина Яшникова,Я останусь одна,10 кошек,2019,4xeF6fIom1jiaBgUI6LeMZ,43
Massar Egbari,Raghm El Masafa,Raghm El Masafa,2020,2pL1V75Sv9ZUTJuWrRcu0v,49
Adamlar,Zombi,Dünya Günlükleri,2019,5gUaqAYNgO2yclwM5seMFm,62
Zhadan i Sobaky,Мальви,Мадонна,2019,0kyoq3DD2krKnP6oEMD7Ms,42
Los Enanitos Verdes,Tu Carcel - En Vivo,Rock Argento,2020,5B3O540sH6u6mf61HWrNzQ,58
Pinhani,İyi Değilim Ben,Yollar Bizi Bekler,2019,0oBalJ5jFhVAPqfIqHJSDm,52
Sufle,Hiç Kimsenin Günahı Yok,Hiç Kimsenin Günahı Yok,2020,3YBIUbbamN9fz65tXN9V1C,61
Nielson,IJskoud,Diamant,2018,2zVNIG9cfMyFxt8XqJ64s4,48
БЕЗ ОБМЕЖЕНЬ,Листопад,Буду з тобою!,2018,16uHitq9QS1S9EC8cVHoOj,34
David Fonseca,Last Christmas,Christmas Songs Vol 1,2020,7ApIrXPhwrWfQEMXZ9GjAM,41
Blackbeans,Pink,Flowers on earth,2022,2MvwYhejHpLfBcptTEWhDL,56
Kolpa,Unutmadım,Unutmadım,2019,3Gj68SIHD6OMi8xSey5g4u,51
Boombox,Твій на 100%,Таємний код Рубікон Частина 1,2019,2LUafeINA41RJjOJwLshGh,38
Cairokee,James Dean,Roma,2022,1GKqff6G0zabRInKN9Vz1S,50
Lime Cordiale,I Touch Myself - triple j Like A Version,I Touch Myself (triple j Like A Version),2019,6JxBzJfkuERbpc78hKJGNc,49
Kaan Boşnak,Benimle Kayboldun,Demos,2018,6pJI8iZBKPuMjWDstvO081,66
Maustetytöt,"Jos mulla ei ois sua, mulla ei ois mitään",Eivät enkelitkään ilman siipiä lennä,2020,4isqhUp7UWzvZ89Kr3RAs5,37
DZIDZIO,Розлук не буде,SUPER-PUPER,2018,52rByiPmZVrJE831DVQyhl,33
Khrystyna Soloviy,Стежечка,Любий друг,2018,36jTDPe2r86KKdslvcZVUv,43
Goldband,Witte Was,Dun Smeren Geld Verdienen,2019,4sIkwgf9bU7rQPvsA37rVQ,52
Tember Blanche,про Київ,про Київ,2022,65FOp8zFzwiIABbI8HGBLN,41
Sena Şener,Teni Tenime,Teni Tenime,2020,6lN8zGW83p9Ee4TJWedanB,63
Antytila,Лови момент,Hello,2019,1N1y4xlCbBMOGTW3Xlej1v,37
БЕЗ ОБМЕЖЕНЬ,Хочеш,Буду з тобою!,2018,6n9WvKKCXHqYCP92dZaI71,35
Khrystyna Soloviy,Я твоя зброя,Я твоя зброя,2022,0OXvMwQydzKQql8w39QpkP,37
Khrystyna Soloviy,Любий друг,Любий друг,2018,1UtnFzMFQrACe4ysWc0Aey,40
Zhadan i Sobaky,Веди (original motion picture soundtrack носоріг),Веди (original motion picture soundtrack носоріг),2022,5yEN3TvaSwBvIemKAf12CP,41
Santiano,Wie Zuhause (feat. Alligatoah) - MTV Unplugged / Single Edit,Wie Zuhause (MTV Unplugged),2019,1zTu8Kfi8Gk29kSbSjvSAE,52
Black Rose,Выстрел в пустоту,Выстрел в пустоту,2018,6o689wIZFfTRpexquhopXc,44
Buitres,La Primera Vez,Mecánica Popular,2019,7pqLOROlyd3YW4Gvl09HPX,32
Dolu Kadehi Ters Tut,Neyin Nesi,Neyin Nesi,2020,4BH1Z9kmxkq3U1mAYLtHPu,61
Руслан Утюг,Никогда,Никогда,2019,7GgC7Q75GhhH6a7POtWNiY,41
конец солнечных дней,разъедаешь мне нутро,как дела у твоего друга в сером городе?,2021,2ivz1n5rdjJF7LxON0NakL,44
Odyn v Kanoe,Будь мені кимось,Один в каное,2021,1bDCCgqOnu8ZY8d1MPFfup,38
Ufuk Beydemir,HİÇ,HİÇ,2021,649HL2PRjRN9V9hK60Uc4p,55
Eté & Los Problems,Al Menos para Vos,Hambre,2018,34G0AS6oboOj51Hd93r6KZ,31
The Hardkiss,Кораблі,Залізна ластівка,2018,5fPG5RZbpfIoQrEB71I2Id,36
Eté & Los Problems,Los Eucaliptos,Hambre,2018,5Idg7zkcutvpm0ZsWI6XT4,33
Kozak System,Не моя,Не моя,2018,4gVpW9eKN6dLmlapLsMaMq,36
Грязь,Расскажи мне о любви,Сундук мертвеца,2018,2gb1s7STI5dWfxc60Jluf0,45
Дайте танк (!),Шанс,Человеко-часы,2020,3hQ7DIqp7Z6mjlrYOUZlVK,40
The Unsleeping,Жити,Жити,2022,2MtQrF12P97C6Qhv6Im5Rs,42
Maustetytöt,Eivät enkelitkään ilman siipiä lennä,Eivät enkelitkään ilman siipiä lennä,2020,0J30i3NsFhUoMnve9MJEYA,36
Схожа,Моменти,2022,2022,7ntn407Mq9gefC9q0ZnUp2,37
Racoon,Het Is Al Laat Toch,Spijt Is Iets Voor Later,2021,0rG3E7ZQ5zDUjrpAzKT1qB,52
Sena Şener,Ölsem,Ölsem,2019,0GaL1E14GeAnxR9sBk0cL8,55
Скрябін,Сука війна!,Сука війна!,2020,52QUZq9VftSTNDiEVIoso4,36
Emir Can İğrek,Kor,Kor,2021,0XNX9BCSWvEwsdBwUTRhMh,62
back number,瞬き,MAGIC,2019,7hIfpcdUZcyCKHYy8gp49E,64
Big Wreck,That Song,In Loving Memory Of - 20th Anniversary Special Edition,2018,2hiMLnZ2iItT3WIMxY3hAB,48
Khrystyna Soloviy,Втікала,Rosa Ventorum I,2021,3hIkFm3k66gAe1PLANAGNd,37
TRASH,終究還是因為愛,Holy Trip!,2021,53yiHIP3ptxWtT4ambRcgb,55
Son Feci Bisiklet,Uyku,Sistemik,2020,11IvpUALm0Canz1N6JBGEJ,58
DZIDZIO,Зимова казка,Зимова казка,2020,5qAeZZTnZdPHbF2KeiK64M,35
The Rions,Sadie,Sadie,2020,1m930sgHvklCOlyr469vGm,48
Madrigal,Ne Zamandır Sendeyim,Neogazino,2021,0OVHDxpCVbxobwNC4asBk1,59
SKAZZ,Mdevari,Mdevari,2021,3d9FzvkoMGNqZfGZDZgLNz,38
Les Cowboys Fringants,Sur mon épaule,Les antipodes,2019,4FZo09igw1H07NRrt35YMZ,52
The Mary Wallopers,Building Up And Tearing England Down,The Mary Wallopers,2022,66w70Vrdv0xq9T97x1wNnT,43
БЕЗ ОБМЕЖЕНЬ,Буду з тобою,Буду з тобою!,2018,0xPcdGbrkRfjnp4nML1goI,35
VovaZiLvova,Шукав тебе. Знайшов тебе,Шукав тебе. Знайшов тебе,2021,7uHFrsclJjAhONLcc8grZU,34
İkiye On Kala,Bütün İstanbul Biliyo,Bütün İstanbul Biliyo,2019,48uVgUu7IWXqBOrCqpmUmu,59
Пневмослон,Друзья,В душе не ебу,2022,7FkvHhiQAiEGL97Pu4sKUi,38
SUDA MASAKI,虹,虹,2020,7AIj86wFWqm7X1TZ2hzHwS,56
Mrs. GREEN APPLE,CHEERS,Attitude,2019,3VfcTMAgdty9VYOgeuyqiN,63
Kozak System,5 хвилин,5 хвилин,2021,7IvxxMcyH375PiQyemaKeV,34
DI-RECT,Soldier On,Soldier On,2020,5ciRElWhvA0LuG2hQi90Ie,52
[Alexandros],閃光,閃光,2021,6orDsQsMy7BaqGoRWw3fVN,51
Özdemir Erdoğan,Aç Kapıyı Gir İçeri,Düşünceli Şarkılar,2022,5C1xc5OFf5t6MkoH7rlvBc,59
Señor Loop,Signo de Agua (So Hot),La Leña Que Prende Madera,2020,0r0uSZSpIiFl1HeRrVcW7L,31
Fiolet,Тиша,Краще,2020,6rAaz6djk573aSKYpBRtlG,39
DZIDZIO,Вихідний,SUPER-PUPER,2018,6kNH5AaJkUQW2wDGIfhOjx,35
Yüzyüzeyken Konuşuruz,Son Seslenişim,Son Seslenişim,2021,1Xn2GNoMUPxjgxweGjypQ8,58
sakanaction,多分、風。,834.194,2019,3CUMIkvvarUDjD5bVIWKl8,50
Sena Şener,Bak Bana,İnsan Gelir İnsan Geçer,2018,3jJXVYy20l6cmiRoiFORY4,63
JANNABI,Good Good Night (Intro),LEGEND,2019,6qpEu4YIoPzFjhXq8WTXCC,40
WANIMA,GONG,COMINATCHA!!,2019,4TFUsim1NVJGvQjE2Ppeno,48
Kchiporros,La Semilla,El Equilibrio,2018,4fzVmLfaolqU7L6J8i8byS,32
Manuş Baba,Bu Havada Gidilmez,Ve Nazan Öncel Şarkıları,2018,6C147qkdsHtKlQHnjqVRZY,58
Пневмослон,Адовый Адок,Контрэволюция Ч.1,2018,0Ltg5M0NP79nB01DTxlpDe,38
Созвездие Отрезок,Лицо,Жиза,2022,3ZgxUYMZby5fvKhNr4Ha39,43
Rohata Zhaba,Ліхтар,Ліхтар,2022,73QHFjB5XqGzNogd5QM4HG,42
Spacey Jane,Hardlight,Here Comes Everybody,2022,14hUuDsgEshd6VjyGxk8RB,50
EURINGER,Problematic,EURINGER,2018,57HOP4VNi4D9MEPKXJbe3m,41
Boombox,Тримай мене,Таємний код Рубікон Частина 1,2019,2sJ3PlaK5yawh0NdQrygVG,37
Kaan Boşnak,Bırakma Kendini,Bırakma Kendini,2020,087cds8zjbUmokjg2jdMOp,62
Onur Can Özcan,Yaramızda Kalsın,Yaramızda Kalsın,2018,45OnzxxdG54d8Vrw9Wu1LB,64
MY FIRST STORY,I'm a mess,告白,2021,6c5GqVWU3yFDgPkgBB0MGg,57
Perdenin Ardındakiler,Beni Kendinden Kurtar,Beni Kendinden Kurtar,2019,4LW7pZxqjg9y3W1k3tHCJv,60
Męskie Granie Orkiestra,Sobie i Wam,Sobie i Wam,2019,0YzTIFEIUkZofXozAQWvGv,51
Madrigal,Geçme Artık Sokağımdan,Geçme Artık Sokağımdan,2022,2OAt5u4jbxjoOPshOSOa7g,61
Конец фильма,Юность в сапогах,"Солдаты (Из т/с ""Солдаты"")",2018,1h0Zg1UeprDRePSTu6j50S,39
Lin Pesto,Bu Partide Yalnızsın,SON,2019,2jNMF2yRaKenJ6Yn0FLMI3,52
Boombox,Твій номер,"Таємний код Рубікон, Ч. 2",2019,0eq3MkjjKnUUACKILASTQH,35
Paulo Gonzo,Não Dá,Não Dá,2022,62ms5dBnowvKf9FmCTvl6T,36
SUDA MASAKI,虹,COLLAGE,2022,7eqjbcOZTgZbV0lX2ghtfV,56
Сны Саламандры,Экзорцизм,Метаморфозы,2019,59sPfWMhT2HiEeh5d8U4in,40
Kahraman Deniz,Son Durağın,Son Durağın,2022,63PJ7AVOjL5WcaYmPxiblX,66
Danny Vera,All I Wanna Do is Make Love to You,"The New Black and White, Pt. I, II, III & IV",2020,2zz7zsdNixKsag1pLFbpaE,42
Bajm,Co mi Panie dasz,Best Of (1978- 2018),2018,45ghTMKvWtMCX9tHJCT1Zo,48
back number,水平線,水平線,2021,5m1i6hq7dmRlp3c1utE48L,59
Bersuit Vergarabat,Toco Y Me Voy,Hits para recordar,2020,7yxBDB6uzQd2taqCsldi7s,35
Boombox,Твій номер,"Таємний код Рубікон, Ч. 2",2019,0eq3MkjjKnUUACKILASTQH,35
Paulo Gonzo,Não Dá,Não Dá,2022,62ms5dBnowvKf9FmCTvl6T,36
Сны Саламандры,Экзорцизм,Метаморфозы,2019,59sPfWMhT2HiEeh5d8U4in,40
Danny Vera,All I Wanna Do is Make Love to You,"The New Black and White, Pt. I, II, III & IV",2020,2zz7zsdNixKsag1pLFbpaE,42
Kahraman Deniz,Son Durağın,Son Durağın,2022,63PJ7AVOjL5WcaYmPxiblX,66
SUDA MASAKI,虹,COLLAGE,2022,7eqjbcOZTgZbV0lX2ghtfV,56
Bajm,Co mi Panie dasz,Best Of (1978- 2018),2018,45ghTMKvWtMCX9tHJCT1Zo,48
Zwyntar,Мексиканець,Мертві голоси,2018,3wCSp8twVjqjvVUU8rT0zv,43
back number,水平線,水平線,2021,5m1i6hq7dmRlp3c1utE48L,59
Yüzyüzeyken Konuşuruz,Kazılı Kuyum,Kazılı Kuyum,2020,5DJEXxOutnFD5GEUVk88yE,60
Mrs. GREEN APPLE,春愁,"Love me, Love you",2018,5SHguvOUbyPTINNjCvRo8K,66
Bersuit Vergarabat,Toco Y Me Voy,Hits para recordar,2020,7yxBDB6uzQd2taqCsldi7s,35
Spacey Jane,Head Cold,Sunlight,2020,1gSlIfIpZAxIPpo4Uqu4DN,50
БЕЗ ОБМЕЖЕНЬ,"Мовчати - із к/ф ""Я, ""Побєда"" і Берлін""","Мовчати (із к/ф ""Я, ""Побєда"" і Берлін"")",2021,0BZzXqTVQazUUw4OuT1bEd,33
Bezegol,Maria,7Mm,2019,5VIQLo4w28digtuiWUGv92,37
JANNABI,GRIPPIN’THEGREEN,Jannabi’s small pieces ll : GRIPPIN’THEGREEN,2022,6hHjsUiAuUcTtsvDXFvPFk,41
Racoon,Tijd Verliezen,Spijt Is Iets Voor Later,2021,6tcCTgpI1JWsgReB9ttSUD,55
Madrigal,Senden Yoksun,Senden Yoksun,2022,1wkZE2BMcfLOajVp5eifgN,54
Melek Mosso,Hayatım Kaymış,Hayatım Kaymış,2021,4OER4Y89FuWMqpALKUMySl,55
Novelbright,夢花火,WONDERLAND,2020,4CqQqMqOQKuvAUDyTDRvtv,56
Epolets,Казка,Казка,2019,6pk8M3DZSO1id97CKkFMCC,40
Macaroni Empitsu,恋人ごっこ,hope,2020,2SihT7AVMiI2VtaAyVIcnO,64
DI-RECT,Soldier On,Wild Hearts,2020,5U9iJk3ONTlZCSJrokOP1i,48
Upa!,Ella Llora - Remastered,Que Nos Devuelvan La Emoción (Remastered),2020,4YdzIFRNNztAB1JF4AltPZ,44
Zhadan i Sobaky,Автозак,Автозак,2021,1GT4VFRNFDAwmbhztzKgMT,39
AWS,Viszlát Nyár,Fekete részem,2018,3o66uVdvTjFP4amNCiN9BI,36
BUMP OF CHICKEN,クロノスタシス,クロノスタシス,2022,6Pd73yNBtoVpTRM6xLwOGp,51
dity inzheneriv,Рубці,Рубці,2022,72sLzJltiRiZxLDDwgWZ7f,41
SunKissed Lola,Makalimutan Ka,Makalimutan Ka,2022,0cE7jDtSmMxAhDxKlVfWNW,52
back number,オールドファッション,MAGIC,2019,0Xn30nT5EKFPsWvpiJ2Iav,65
Karsu,Jest Oldu,Jest Oldu,2018,36od5gfj11fNcwuFKK7x4J,49
Bagossy Brothers Company,Olyan Ő,Veled Utazom,2019,0iddCWjFnIc2pENyQWIIn2,49
Silica Gel,Desert Eagle,Desert Eagle,2021,0haCeyoW7lP7PNRu3RnSZZ,41
Capitão Fausto,"Amor, a Nossa Vida",A Invenção do Dia Claro,2019,2OvPnVko8rF2BbuysXV9AX,35
Mrs. GREEN APPLE,WanteD! WanteD!,ENSEMBLE,2018,7M3TZDUNvaNBo0qtWVaZif,57
Versengold,Thekenmädchen,Nordlicht,2019,6GzBh6RACgAJuhaAybO5r1,49
Sanchez,Frenzy,"Oldies Ragga Dancehall, Vol. 2",2019,7t6wdyx7SdTV83sGfpwd9i,40
The Hardkiss,Коханці,Залізна ластівка,2018,6iOYc9pEHLwX8LiGYbD9kJ,34
DZIDZIO,Маршрутка,SUPER-PUPER,2018,3uFO5Lr8VMiHsU4YCK3mrV,33
Macaroni Empitsu,ブルーベリー・ナイツ,hope,2020,2UdvMWk0Z83lMJPbawy2Sm,62
The Cure,Boys Don't Cry,Anti-Valentine,2018,2PuTlFVuKXsKyYuWBx4Qv1,34
Ana Bacalhau,O Erro Mais Bonito,O Erro Mais Bonito,2019,0vx8OkPRCI7xT6fzagmYWy,35
The Unsleeping,Ptaha Fred,Ptaha Fred,2020,64CLNJgz3xmK7P22wWyNGx,38
Nerd Connection,Silently Completely Eternally,New Century Masterpiece Cinema,2021,2i3HoDE1ZvQ2bh2ZmgpSug,48
Handsome Poets,Make It Better (Acoustic Sessions),Acoustic Sessions 1,2018,7lerBmXSXzmCfzsKc5B0hq,46
DI-RECT,Through The Looking Glass,Through The Looking Glass,2022,7j2TJXhcE1aAzB6Evmgvm0,46
Zhadan i Sobaky,Троєщина,Мадонна,2019,6sbp5aSCiUql8TVKkZyavP,40
Піккардійська терція,Старенький трамвай,Tercia Pikardyiska,2020,1epGnVIuUyggVsODF0BgR8,33
Fara Zahar,Te iubesc,Comedie Amaruie,2020,6VjklmB346bVkOtak7tTIF,32
АСАФАТОV,Заведу Кота (наживо),Заведу Кота (наживо),2022,520Dpzz35SXyPIhxuy6jQV,39
АСАФАТОV,Люди ідуть від людей,Люди ідуть від людей,2021,7JxpoMJbyaQRNGBJ3pLchI,32
Mads Langer,Tag Mig Med - Fra julekalenderen 'Theo og Den Magiske Talisman',Tag Mig Med (Fra julekalenderen 'Theo og Den Magiske Talisman'),2018,1fhLYVIe9s7pwYHxtbdiZ1,55
Созвездие Отрезок,Самурай,Жиза,2022,7GkZmEHQQMczJdeZDOzCJI,42
Aimer,地球儀,地球儀,2021,6NffEVuGbmTvIpfSS93aMU,50
Trotsky Vengarán,No Me Digas Que No,Los Valientes,2018,3H9jUQgQiy40qyN7soB2To,30
dity inzheneriv,Прогноз,"Велкам ту Юкрейн, панк",2021,0LQ5mnxb1wzyJvdv3EeadR,39
Тінь Сонця,Козаки,На небесних конях,2020,30UylI7vtMzfH0joOQTNUu,35
Mrs. GREEN APPLE,青と夏,青と夏,2018,0a3587n25Xhw098UeEbeJq,59
Karakoram,Ye Dunya,Ye Dunya,2022,3CLlelB1UWvrGYCyvdAA4B,47
KnyaZz,Пиво-Пиво-Пиво,Домашний Альбом,2020,4ZiZhTjuPGKsFGSJ6H9YXU,41
Cairokee,Matwhashneesh,Roma,2022,0Bfr92yPEr9KocUpWP8xmh,49
Yüzyüzeyken Konuşuruz,Boş Gemiler,Boş Gemiler,2018,5xOAQ5o5mPI2FZZEOu1NZL,55
Antytila,Новорічна,Новорічна,2018,1Ecb2YSeBLdouEnLwtSWW4,33
Sasha Chemerov,Місто,Місто,2022,16LSiQMsR78GqDPas7liul,33
Grandma's Smuzi,Sonne,Sonne,2021,6zFCFJk28eVFgnjBj8Etpt,34
Mrs. GREEN APPLE,私は最強,Soranji,2022,0tJ6d01rh2gTbpFlY1mYJZ,56
Kozak System,Три слова,Три слова,2022,2jDlpBbJxSeQmW2TkIdS2f,32
АСАФАТОV,Туман,Туман,2021,4M5UpWfgGfmDjKzHQgf29d,34
Racoon,De Echte Vent,Spijt Is Iets Voor Later,2021,626ZUQrsDvWnu4vi3NoOn2,49
The Minds Of 99,Hurtige Hænder - Acoustic Version - Moyo Live P3,Hurtige Hænder (Acoustic Version - Moyo Live P3),2018,3D0VPp6nCN9dsyUjFv2BvP,52
JANNABI,I Know Where The Rainbow has Fallen,The Land of Fantasy,2021,3N0gL4EypJfzJ6txDnIrDS,40
KAFVKA,Alle hassen Nazis,Alle hassen Nazis,2018,5x5OTI0HilwE1NzGEpWe6n,50
Yüzyüzeyken Konuşuruz,Ölsem Yeridir,Ölsem Yeridir,2019,7zn6VQuPR6aCLPRcZAA89R,59
sakanaction,モス,834.194,2019,4FdpXwtpJfRltvFuTcpNL6,50
Emir Can İğrek,Nalan,Nalan,2019,3N304YQk9QuT4VY5ulXbuI,60
Tuğkan,Kusura Bakma,Kusura Bakma,2020,7ng3MkDXpSUVFQEhN6vtqG,61
Zhadan i Sobaky,Кобзон,Мадонна,2019,3YMrk25T5hZwF3BCcumAof,38
The Minds Of 99,Under Din Sne,Infinity Action,2022,3LlqJkcXMBIAE5X1uUiZUN,53
Chinaski,Milióóóny Přání,Milióóóny Přání,2018,6cHIlTBxzGoCivKNUs8fwD,56
Hitsujibungaku,1999,1999,2018,5664npiyyvli6veD4VINZ1,57
Mavi Gri,Dünyanın En Güzel Kızı,Gök Mavi Yer Gri,2022,3naYqiHrwFLitIKYHHJgvo,61
Edyta Bartosiewicz,Opowieść,Opowieść (Remastered: Berlin 2014),2018,5KFJdJkBvdBjJJXc08w11y,44
Little River Band,The Other Guy - Remastered 2022,Ultimate Hits (Remastered 2022),2022,7vbizu9RqAH0BSBKvA2e9s,49
Douwe Bob,I Do,The Shape I'm In,2018,0yjctZVyO19HA16gT0g35s,43
Onur Can Özcan,İntihaşk,Yaramızda Kalsın,2018,0SrrvZUjqo1MtUyno4gGhA,64
Sobakka,Jam,Люстра,2021,70NM4UTOdDyUj8wJ0oJJev,38
Goldband,Ik Haat Je,Betaalbare Romantiek,2021,5HFxW2R6hZE2hEc5HaWxVc,48
Racoon,Het Is Al Laat Toch,Het Is Al Laat Toch,2020,5OhjkylPjKnmR7I2gnVNwz,48
Dolu Kadehi Ters Tut,Madem,Karanlık,2019,0AHY9HLMYcbscA2s4KEiJc,62
Cem Adrian,Zincir,Zincir,2022,3TpfQ1lyEWXzE564iXs7GT,48
Курган & Agregat,Ретузіки,Зембонджу,2021,3nX4zrjgZko91g2MpLKLPu,35
Cairokee,Costarica,Roma,2022,7zE6sykTrQkXMaiZTZJSFJ,45
Созвездие Отрезок,Хот-дог,Жиза,2022,6LkhShcpNr8BJVoLfuowBV,41
Perdenin Ardındakiler,Uzaklara Savrulalım,Sanrılar,2021,0c4orZI2hBcd7VfkFB6FDI,52
Trotsky Vengarán,Acá Estoy,Los Valientes,2018,7fHJfonVfJrBQnMnKCLFo9,30
Pinhani,Bilir O Beni,Bilir O Beni,2022,0szRcHR9IsUO2Xj8uAKPM6,56
Krezip,Make it a Memory,Make it a Memory,2022,4wNyXz7XVh4CfjTgstJr7T,47
Tokyo Incidents,永遠の不在証明,永遠の不在証明,2020,7FL5iSLdKcersBgDiwijis,48
Shirebound & Busking,Waltz of Four Left Feet,"For Princesses, By Thieves (O Mga Awit ng Hiraya Para sa Guni-guning Sinta)",2019,29eiVZ3R6iJcXB01dOAl6H,56
PEOPLE 1,怪獣,PEOPLE,2021,5ECLAcvtGoWJBojHEscwop,50
