artista,cancion,album,año,spotify_id,popularidad
Dayseeker,Burial Plot,Sleeptalk (Deluxe),2019,3ZNBfFhZ10MrpedOl7b2p8,55
Emigrate,Let's Go,A Million Degrees,2018,50oTQ7YbF29EcGRXrX26UK,42
LANDMVRKS,Rainfall,Lost in the Waves,2021,34S2KbHCLPWHmyhl6Frs0F,47
Light The Torch,Let Me Fall Apart,You Will Be the Death of Me,2021,2NT3vBkWwhfob1dtxY68uV,47
Wage War,Low,Pressure,2019,3gRwYAsiX4e50J43BkmZxI,52
Mastodon,Teardrinker,Hushed and Grim,2021,7z7A9g6N2prBVa0baThmGq,45
Halestorm,The Steeple,Back From the Dead,2022,09XBDPqHnevLn54rpRMjkZ,49
Ghost,Call Me Little Sunshine,Call Me Little Sunshine,2022,4W6MuwB3D4fjc0kLlUKZEl,46
Volbeat,7:24,"Rewind, Replay, Rebound (Deluxe)",2019,569ZiOvqrSeZ6YFyaOc33N,43
Arion,I Don't Fear You,Vultures Die Alone,2021,1mnrzNnlWjEDikNaA0ULJa,43
Rob Zombie,The Triumph of King Freak (A Crypt of Preservation and Superstition),The Lunar Injection Kool Aid Eclipse Conspiracy,2021,5bgKzG2enDERTaOUWNT5Dv,49
Dynazty,The White,Final Advent,2022,3ecRnSzY93ab8jVKQDLh3s,41
Breaking Benjamin,Red Cold River,Ember,2018,6ZfPmIbwzz6fopTNwAJTPs,54
blink-182,Not Another Christmas Song,Not Another Christmas Song,2019,22HLihdOv820hEmSRJeHUf,48
Loathe,A Sad Cartoon,I Let It in and It Took Everything,2020,2fyDWKsx5904KnZMGllmAv,55
Korn,Can You Hear Me,The Nothing,2019,5VXeawVov6ikGAaT0If8n9,49
Ice Nine Kills,Assault & Batteries,Welcome To Horrorwood: The Silver Scream 2,2021,49pK9QQ6zYLM8xMTliDYQl,51
Equilibrium,Johnny B,Renegades,2019,0Gy6wZ1VkJNvbLYeCcI91n,45
Asking Alexandria,Faded Out (feat. Within Temptation),See What's On The Inside (Deluxe),2022,5yc4CGOURXVKgSkKZ0PoLB,45
Kublai Khan TX,Boomslang,Absolute,2019,0Tv7bJqFc8YOS5It6Ap4Ug,51
Asking Alexandria,Antisocialist,Like A House On Fire,2020,0tB4qNEFxgtmXIOVbJyuz5,49
Lorna Shore,Cursed to Die,Pain Remains,2022,1nqXQo7YXVQsUBflLauyzI,49
Slipknot,Orphan,We Are Not Your Kind,2019,0ipTpoDQ06S5iI4RRQFQjx,49
Currents,Split,The Way It Ends,2020,61uWvLbmAfvEdgV1XkQMgM,51
Amaranthe,Crystalline,Manifest,2020,6OIcWAgtVxlePupuM8sJvM,43
Disturbed,A Reason to Fight,Evolution (Deluxe Edition),2018,1IbaGRC0Yrovu3MP1ipf1u,47
Five Finger Death Punch,"Blue On Black (feat. Kenny Wayne Shepherd, Brantley Gilbert & Brian May)","Blue On Black (feat. Kenny Wayne Shepherd, Brantley Gilbert & Brian May)",2019,3lwpE0SEaQV5DWNjqMtYEk,44
Deftones,Urantia,Ohms,2020,33WXUh74RZ4CEfUkpJwHWE,51
Northlane,Crash & Burn,Crash & Burn,2019,5UrZ1UfrJhyB7RMmWaRjXO,45
Sabaton,Christmas Truce,The War to End All Wars,2022,7m2ZeXTKhW8e4MYEIYh2pT,48
Behemoth,Bartzabel,I Loved You at Your Darkest,2018,3wBHF6evf55iEzyMtReJSH,42
Holding Absence,Gravity,Gravity,2020,1s1G7P7dp7M5v8Jo4ZikMT,52
Skillet,Surviving The Game,Dominion,2022,0urubGmXiODfWyGL6o6W4P,46
Upon A Burning Body,Extermination,Built from War,2020,1EjbQjTQFTtp2aESORysZh,48
A Perfect Circle,The Doomed,Eat The Elephant,2018,4D07vsUEpOoMO1LmFknt3D,46
Def Leppard,We All Need Christmas,We All Need Christmas,2018,0cGgN5pGXfECL8OLZEeIf2,45
Papa Roach,Kill The Noise,Kill The Noise,2021,3xr0ZIYqXVKogVu00fJRBX,48
Majestica,Night Call Girl,Above the Sky,2019,32mo62HV6UnPv93OopHCxs,41
Asking Alexandria,The Violence,Like A House On Fire,2020,2xLnCpQUbDL1Vsmfaoj089,50
Powerwolf,Stossgebet,The Sacrament of Sin,2018,7JIESJ31lSor1CO4W1expA,45
Polaris,Martyr (Waves),The Death of Me,2020,4bB7Gj1dssw0MYDb7zj1Kg,49
Miracle Of Sound,Only Us,Level 10,2019,4oT1JSb8C1oxETNFnoLbZA,47
Metallica,Sad But True - Remastered 2021,Metallica (Remastered Deluxe Box Set),2021,5ltXoDLlI0rFZAmOXbAp5T,43
Electric Callboy,Monsieur Moustache,MMXX - Hypa Hypa Edition,2021,1iW1u32YAmDqd3br8hzyfy,43
VOLA,Ghosts,Applause Of A Distant Crowd,2018,6AmXbtG5FY0wp6Xq4iklH3,41
Sleep Token,Take Aim,Sundowning,2019,5SWDoIEpuAWJMuGYeVe3gI,53
Pentakill,Gathering Storm,III: Lost Chapter,2021,2eKab7Fw5lCVnVM4G16N6B,42
Three Days Grace,Strange Days,Outsider,2018,0UHqQJkhlXr2QFB8o5e987,46
Sixx:A.M.,"Maybe It’s Time (feat. Corey Taylor, Joe Elliott, Brantley Gilbert, Ivan Moody, Slash, AWOLNATION, Tommy Vext)","Maybe It’s Time (feat. Corey Taylor, Joe Elliott, Brantley Gilbert, Ivan Moody, Slash, AWOLNATION, Tommy Vext)",2020,1rptK1oec3gjHpzzrxHyln,47
Parasite Inc.,Once and for All,Dead and Alive,2018,1pGhSOMojXslgpLVzQS0Vx,41
Volturian,Broken,Crimson,2020,69BhJ2YVTYR5EltHFH2wfg,41
Sleep Token,The Way That You Were,The Way That You Were,2018,0DhlnsNf1Jk5dVUGFi5k3K,54
Architects,doomscrolling,the classic symptoms of a broken spirit,2022,12lkUbhW7B4dZ46xHoT9Sj,42
Massimo Pericolo,STUPIDO,SOLO TUTTO,2021,6HVRRlc2sBlkcKEkhlsp86,58
Our Last Night,you broke me first,you broke me first,2021,7gAfY8Y5aBrsAfNaejxXMY,53
Dynazty,Yours,Final Advent,2022,7tDw4v5Mx100EhTj17Qo7z,41
TOOL,Opiate²,Opiate²,2022,6iQDmWrbrMQ0vPfbKqqvKU,48
Motionless In White,Slaughterhouse (feat. Bryan Garris),Slaughterhouse (feat. Bryan Garris Of Knocked Loose),2022,4DzJ41A6qR14hHtS1djvdX,50
Blind Guardian,Merry Xmas Everybody,Merry Xmas Everybody,2020,0PK1T1PiN7XuQvihwibFof,46
Lorna Shore,"Welcome Back, O' Sleeping Dreamer",Pain Remains,2022,7fQFx37hCurb938qvnBa8W,50
Currents,Never There,The Way It Ends,2020,5t1OFHuWDlmusIYUZSNADT,51
Silverstein,Infinite,A Beautiful Place To Drown,2020,2NUhNx2hAXw26P0THIbn1w,50
Five Finger Death Punch,Welcome To The Circus,Welcome To The Circus,2022,1r3PWB1ZzxrPsIj2DNoa10,47
Caskets,One More Time,Lost Souls,2021,0NZlMfWeSWZGLTVqF5YNfI,49
Lorna Shore,...And I Return to Nothingness,...And I Return To Nothingness - EP,2021,6UTNQ8YN8da3ExqI5AOJPE,48
Ozzy Osbourne,I Don't Know,Blizzard Of Ozz (40th Anniversary Expanded Edition),2020,2lxq02Zit1kI8S0THAYkAZ,47
In Flames,"I, the Mask","I, the Mask",2019,1UtEBed3vSJ9Yk7r3Hrc3c,40
Follow The Cipher,Valkyria,Follow the Cipher,2018,5lq5yO1sFV3JoB7Ce7N2BS,43
The Plot In You,Face Me,Swan Song,2021,46lko6p7snMatkxxO1a41q,52
Alpha Wolf,A Quiet Place to Die,A Quiet Place to Die,2020,0qW7uuJfh6tuDocaamHi0I,49
Alcest,Protection,Spiritual Instinct,2019,4bHFJc0ZIgz2lhdy9hFQA7,42
Motionless In White,Meltdown,Scoring The End Of The World,2022,6w3hTgFYPaUo6WFz2tEOtX,49
Nightwish,Shoemaker,HUMAN. :II: NATURE.,2020,5xITcnqoMdILDBNCwHGr5v,43
Dark Tranquillity,Phantom Days,Moment,2020,47MHE0SUjHSJYurTHzlq4Y,39
Pop Evil,Waking Lions,Pop Evil,2018,0ZeefLILl0MXQIE1Lm6mCh,54
Amberian Dawn,Lay All Your Love on Me,Looking for You,2020,2Btn2mmghzndEJVi06z65t,43
Avenged Sevenfold,Girl I Know,Diamonds in the Rough,2020,7CAdycFxxvZqfSKNsdcVQB,49
Children Of Bodom,Platitudes and Barren Words,Hexed (Deluxe Version),2019,73KkGhmS4WL1sK8kw66M04,42
Motionless In White,Porcelain,Scoring The End Of The World,2022,0RVy4QZozImoktsPqdcEv3,49
The Word Alive,Why Am I Like This?,Violent Noise,2018,1wZy1qIk3qPVv33I9bALi6,48
The Plot In You,Paradigm,Swan Song,2021,6uWWfeZyj1UOGBjrf8fr4G,50
The Pretty Reckless,And So It Went (feat. Tom Morello),Death by Rock and Roll,2021,2YqFqTAIYuEZKJY0qVcFxX,42
Black Label Society,Been A Long Time,Mafia,2018,4IzFnvXPqGzdRI3o0sULaV,54
Nickelback,Does Heaven Even Know You're Missing?,Get Rollin',2022,3oXMzMsbJaar0OdZ2XMRJ5,48
VOLA,24 Light-Years,Witness,2021,4OFF1YlbaIHc2JbMhW9fdv,41
Sleep Token,Levitate,Sundowning,2019,2qcjHjcJnG4Ry7t66p5fIr,52
Lost Society,No Absolution,No Absolution,2020,7DDtR2AfAcLGtSDJ0BQbhU,41
Holding Absence,Birdcage,Birdcage,2020,2dU8wkeyvbMUUM3mwun5IX,51
Papa Roach,The Ending,Who Do You Trust?,2019,4orZt0eF9552qazCt2KECE,47
Dayseeker,Crying While You're Dancing,Dark Sun,2022,2Qw2kYG5hVmmPmu0JWTiyk,53
Brand of Sacrifice,Eclipse,The Interstice,2018,1FiHemCM5cpmQtbENxss1B,48
Guns N' Roses,Paradise City,Greatest Hits,2020,2WjqUmfJJWopXQuCmjN56Q,40
Caskets,Nothing to Hide,Lost Souls,2021,1XlKHZ3SkYa7Ea0fQBpjHv,50
Any Given Day,Savior,Overpower,2019,0HFMx8md8QDLZuMXpDXltd,42
Papa Roach,Come Around,Who Do You Trust?,2019,3NKqvNqe04e1HeZUHjqTk8,49
Halestorm,Back From The Dead,Back From the Dead,2022,2kxp6iR7nCNGYTx0eNYp2C,47
Beast In Black,True Believer,From Hell With Love,2019,2SY45aKTUdG1YgjPtk2bQI,41
Dayseeker,Crying While You're Dancing,Dark Sun,2022,2Qw2kYG5hVmmPmu0JWTiyk,53
Brand of Sacrifice,Eclipse,The Interstice,2018,1FiHemCM5cpmQtbENxss1B,48
Guns N' Roses,Paradise City,Greatest Hits,2020,2WjqUmfJJWopXQuCmjN56Q,40
Leo,Sultans of Swing (Metal Version),"Leo Metal, Vol. 18",2018,1S9zVVEG1RGNIZuQ8Yw3Jr,41
Caskets,Nothing to Hide,Lost Souls,2021,1XlKHZ3SkYa7Ea0fQBpjHv,50
Any Given Day,Savior,Overpower,2019,0HFMx8md8QDLZuMXpDXltd,42
Papa Roach,Come Around,Who Do You Trust?,2019,3NKqvNqe04e1HeZUHjqTk8,49
Halestorm,Back From The Dead,Back From the Dead,2022,2kxp6iR7nCNGYTx0eNYp2C,47
Beast In Black,True Believer,From Hell With Love,2019,2SY45aKTUdG1YgjPtk2bQI,41
Caskets,Lose Myself,Lost Souls,2021,76WJ6DfdUNCC3lqdy5s19K,49
Five Finger Death Punch,I Refuse,A Decade of Destruction Vol. 2,2020,0fMIhVO47aLOTwYgizGmPc,44
Marilyn Manson,PAINT YOU WITH MY LOVE,WE ARE CHAOS,2020,07jYNYNJEzeFwbchneVXYW,42
Ice Nine Kills,Merry Axe-Mas,The Silver Scream,2018,2kM94CiYjbN4932wToEMJo,51
Epica,Rivers,Omega,2021,6SO03S6E3WsdfUsrdz447z,42
Abäk,El Tango de Lilith,El Ritual de las 7 Voces,2022,59qHigdtpoCnDhZF12DhTX,34
Beast In Black,Broken Survivors,Dark Connection,2021,4OjnXqAIPrLwfZpcHqhyzw,40
Pentakill,Conqueror,III: Lost Chapter,2021,4EUVF9U6yBUOz97cIyFhar,41
Five Finger Death Punch,Brighter Side of Grey,F8,2020,4tW57waWtNZF2CnhQEjPBq,51
Shinedown,Planet Zero,Planet Zero,2022,7g2LuO2QFplZfsLKRFiVHl,55
Sabaton,Devil Dogs,The Great War,2019,0pjIkwwUFLCGqLY90Jp3bH,45
Orden Ogan,Heart of the Android,Final Days,2021,2uaumGP1q93nQk3wjy3KAI,42
Myrkur,Leaves of Yggdrasil,Folkesange,2020,493p02EmIa0C93GchYyF6x,41
Saltatio Mortis,Pray To The Hunter - The Elder Scrolls Online,Pray To The Hunter (The Elder Scrolls Online),2022,6HydrRCoO5kRpB7a7XeK05,46
Pop Evil,Let The Chaos Reign,Versatile,2021,3L91vznzaMk9wZ4Z5wIMUF,45
Hollywood Undead,CHAOS,Hotel Kalifornia,2022,1eh4qWJqqEIsks0ADXyS3s,48
LANDMVRKS,Say No Word,Lost in the Waves,2021,0JV1aFfrtRF3rxuDVxVW24,46
Asking Alexandria,Alone Again,See What’s On The Inside,2021,7JP8lWYrxpA8luKU8IPd3Y,49
Rammstein,Radio,Radio,2019,1D3oQLA2xghgE1agGmDlPT,44
I Prevail,Choke,TRUE POWER,2022,7jm63qwHLmemNcMzORjwfi,51
Mortemia,What Else Is There?,What Else Is There?,2022,0zbeLVcM8iUBiKq6GxoJU3,42
Sabaton,The Valley of Death,The War to End All Wars,2022,4jqBlA2ZyD7njl3qglYwlN,45
Visions of Atlantis,Clocks,Pirates,2022,5O9WprXSBssqwpRg9pFBI0,40
Arch Enemy,In the Eye of the Storm,Deceivers,2022,3Ho41g5j1K5tiFmuU6DcZl,40
Ice Nine Kills,SAVAGES,The Silver Scream,2018,6ZfTIN0gmZft7Ewe9gjOyR,48
Orbit Culture,North Star of Nija,Nija,2020,1AdG8H4pLIROxnQ3KxSvfx,46
Bodysnatcher,King of the Rats,King of the Rats,2021,10zHtvTAk0pghXCdp1ATxc,47
Dayseeker,Dreamstate,Dark Sun,2022,1BKShyqTh9TDWc3dFHYXkF,52
Avenged Sevenfold,Crossroads,Diamonds in the Rough,2020,4Oq241mV2LEcQsfXQPOfZe,48
Bad Wolves,Better Off This Way,N.A.T.I.O.N.,2019,4D7JvdZYB3G8es1aaLimJk,48
Creed,With Arms Wide Open,Father's Day 2020,2020,2cJDsHTLgDQvf5G73RCNX5,50
Electric Callboy,Hurrikan,TEKKNO,2022,4ix1hNRj9IZqy9GUVX85Vm,45
Powerwolf,Blood for Blood (Faoladh),Call of the Wild (Deluxe Version),2021,2uS5xR2LGP9ZpW6DyyRxjh,42
In Flames,Voices,"I, the Mask",2019,3eeZ9tM0PSEUrVDZnqbmay,40
In Flames,Call My Name,"I, the Mask",2019,4Io0qzQ3z8HjWMoF07rHLG,40
Ozzy Osbourne,Under the Graveyard,Under the Graveyard,2019,0C4bx13JIMSWOAxd8TaoVq,50
Attila,Pizza,Pizza,2018,0qp8b4Qnvj1WXzdO9TdtcI,48
Thousand Below,Sabotage,Hell Finds You Everywhere,2022,3ZvRk88H011uEYmCGbZu8n,48
Ozzy Osbourne,Suicide Solution,Blizzard Of Ozz (40th Anniversary Expanded Edition),2020,7vGOHxPXPDEc3YOyihLuPt,46
A Perfect Circle,"So Long, And Thanks For All The Fish",Eat The Elephant,2018,6zJ4nhJpt2wcfkITAoG4EZ,45
Breaking Benjamin,The Dark of You,Ember,2018,7egnrHJAANlNymbrmQNKcG,51
Slipknot,Finale,"The End, So Far",2022,6hqys5tmolP7EU6ZNP981s,45
I Prevail,Rise Above It,TRAUMA,2019,6QyBWey7P8ILuhS5RO7xYe,52
Hollywood Undead,Ruin My Life,Hotel Kalifornia,2022,5sx8XPjoCJyJ3FlWMnvPTI,50
Spiritbox,Hysteria,Rotoscope,2022,2AqKRuEcR0R8iYkBWk5Uqj,49
Metallica,Wherever I May Roam - Remastered 2021,Metallica (Remastered Deluxe Box Set),2021,78m5YarfdWeMtlVyMVC2Mm,42
Ice Nine Kills,IT Is The End (ft. JR Wasilewski & Buddy Schaub of Less Than Jake and Will Salazar of Fenix TX),The Silver Scream,2018,19u5pVvN3Ud0u3bPaq6Lnn,49
Loathe,Aggressive Evolution,I Let It in and It Took Everything,2020,0ZfpA3Tq0OWlxpowofOlH9,52
VOLA,Alien Shivers,Applause Of A Distant Crowd,2018,7tSUYCAyEZWXqajpFQDfdV,40
Electric Callboy,Prism,Rehab (Bonus Tracks Version),2019,1NBW8F9UDQdH3I5ZbhmORJ,43
The 69 Eyes,Burn Witch Burn,West End,2019,6vLalQUbNrwHJDUmQbpX1S,42
Volturian,The Killing Joke,Crimson,2020,4J4czguMrefWsLF7bUqJHA,41
Issues,Rain,Beautiful Oblivion,2019,6qDxEoflDvVF10ANMCJpUM,47
Any Given Day,Never Surrender,Overpower,2019,0kYZIE4fiKIW3TX9BLMkGK,42
The HU,Yuve Yuve Yu (feat. From Ashes to New),The Gereg (Deluxe Edition),2020,6Mo6gPY1ci7oU20Zg1ew5l,46
Deftones,Headless,Ohms,2020,2yoIMKtEtb7iEAmyLdmS02,50
Our Last Night,Dance of the Sugar Plum Fairy,Jingle Bell Rock / Dance of the Sugar Plum Fairy,2020,01sU6lFqUbZufGXM4EjkXO,48
The Pretty Reckless,Witches Burn,Death by Rock and Roll,2021,1UYvSVsmhi03CXFdH0KPWg,42
Three Days Grace,Villain I'm Not,Outsider,2018,59pJsWr1eNmXSZGsCTRMWC,45
Black Veil Brides,Torch,The Phantom Tomorrow,2021,2lSUJsz6gtE0W4v159G9Ca,45
Fit For An Autopsy,Far from Heaven,Oh What the Future Holds,2022,1pF0MdgFm92mwM7sxJOves,48
Slipknot,Medicine for the Dead,"The End, So Far",2022,0qFBuG34m8V4LMgYUMYPV7,45
The Dark Element,Songs the Night Sings,Songs the Night Sings,2019,6U9uy1SGkbGTmu5dktRl8b,39
Deftones,Radiant City,Ohms,2020,33Mdiqg5G8TNeaKQHntgyU,49
Slipknot,H377,"The End, So Far",2022,38YxfCfUuQJU4r4pe3jeYb,45
Orbit Culture,Strangler,Shaman,2021,0345Z4kkjvOGZRvZMo5Vqd,46
The Plot In You,ONE LAST TIME,DISPOSE,2018,1CH4iKlzvNAKMT8l88Qdmr,50
Electric Callboy,Neon,TEKKNO,2022,5Ax3CrEaFiQHb65JMijp2J,44
Slipknot,Spiders,We Are Not Your Kind,2019,3ViTZxW9satrTEMRu1GCLV,48
Our Last Night,hot girl bummer,hot girl bummer,2020,1GIofMbTz83fXqNrEuf4bA,52
Killswitch Engage,I Am Broken Too,Atonement,2019,6lb2sSTeFSUWX1KQSDt8GL,48
Rise Against,"Broken Dreams, Inc.",Nowhere Generation,2021,3t6D8D5grBCBpuPiRt2GCj,44
Electric Callboy,Hurricane,Rehab (Bonus Tracks Version),2019,2m5F9yLTNclPGiWv0z6zI2,41
Kublai Khan TX,Swan Song (feat. Scott Vogel),Swan Song (feat. Scott Vogel),2022,0eYjb2QRRlWn6RB8dB7t64,50
I Prevail,FWYTYK,TRUE POWER,2022,0XX1yoKE6UQzweWOmgsIg2,52
Alestorm,Pirate Metal Drinking Crew,Curse of the Crystal Coconut (Deluxe Version),2020,605BeijlswLQUQkaAjromC,42
Three Days Grace,Redemption,EXPLOSIONS,2022,5ElQVSkRuOzqKyLS9OdSLa,45
Horizon Ignited,Equal In Death,After The Storm,2019,0ZOnc8pcsky8MZtduXjDvy,42
Of Mice & Men,Pulling Teeth,Echo,2021,1lAjaarLsFRFyDkzNQn5GV,49
Guns N' Roses,Civil War,Greatest Hits,2020,3xb5Lsd0YyXYbbl1WFUlxP,37
Amaranthe,82nd All the Way,82nd All the Way,2020,1GK39qL3zPowvvb0UpWGyQ,42
Cannibal Corpse,Inhumane Harvest,Violence Unimagined,2021,5WGvXmLt6acluR7TfhlHUH,46
I Prevail,Breaking Down,TRAUMA,2019,4bE3cBcwAe7T5SklvbkiYZ,54
Grailknights,Cthulhu,Knightfall,2018,1g2HhWkO5MCHypFwGGN3f6,42
Leo,Dance Monkey (Metal Version),"Leo Metal, Vol. 27",2020,2VBs7sKauSRzsyzO52dXWT,44
After The Burial,Behold The Crown,Evergreen,2019,5PFkELKIBBztVIZYh9eBYT,48
I Prevail,Deadweight,TRAUMA,2019,7N1t3vT849WXqA4QA1IjoV,50
Brothers of Metal,Hel,Emblas Saga,2020,3Pb4dfKyGnpouV7hAZyo3H,43
Bad Omens,Blood,Finding God Before God Finds Me (Deluxe),2020,1g0ryGOD6nwjko5orc8xyM,45
Soilwork,Death Diviner,A Whisp of the Atlantic,2020,38OIVeoGZjRyYRmHp9XolY,44
Electric Callboy,Spaceman (feat. FiNCH),Spaceman (feat. FiNCH),2022,6OXlb1FnbySxMPPhbwiXic,46
