artista,cancion,album,año,genero,spotify_id,popularidad
Bleed From Within,I Am Damnation,Shrine,2022,metal,4PCSGmV5PbkFhGjvY0PPEA,47
Arch Enemy,"Deceiver, Deceiver",Deceivers,2022,metal,54nsNmxvp1ZxWcbKTcJynp,44
Visions of Atlantis,Melancholy Angel,Pirates,2022,metal,4N4N0iUDXixLEm7RIIVBJt,45
Narco,Lamprea,Parásitos,2022,metal,5cjABkzag92behzSSaMIRv,19
Sabaton,Hellfighters,The War to End All Wars,2022,metal,2enm90CHZok8X5eAMsMgvx,48
The Warning,MARTIRIO,ERROR,2022,metal,6tY081OYjkobXsedh6N8op,44
Guns N' Roses,"Hotel California / Only Women Bleed / Knockin' On Heaven's Door - Live In Las Vegas, Thomas & Mack Center - January 25, 1992",Use Your Illusion (Super Deluxe),2022,metal,4lOISkmUcErziyEn4jHSy2,41
Five Finger Death Punch,The End,AfterLife,2022,metal,6hbAVcAB0mQVXMPubZnwuL,52
Scorpions,Gas In The Tank,Rock Believer (Deluxe),2022,metal,4tmdn5RO21dIT95GwRSH7Z,38
The Warning,ERROR,ERROR,2022,metal,5On0z2PZjPf5x7eB2afLEf,44
Three Days Grace,Neurotic (feat. Lukas Rossi),EXPLOSIONS,2022,metal,6JfNf81zML3XVFXZbbtyZ8,49
Amon Amarth,Find a Way or Make One,The Great Heathen Army,2022,metal,4NtpLuz8QFPrCofWmeBYy8,46
Arch Enemy,The Watcher,Deceivers,2022,metal,7wwFeAgaC2pGqJaTuCVFAw,43
Ozzy Osbourne,Patient Number 9 (feat. Jeff Beck),Patient Number 9,2022,metal,3YYnFEXCLNbaWuC0hIEnIS,47
Five Finger Death Punch,Thanks For Asking,AfterLife,2022,metal,1pZwsIB2ogBnbjydoIHQnL,51
Machine Head,"NØ GØDS, NØ MASTERS",ØF KINGDØM AND CRØWN,2022,metal,7nJMvNlDpJShN4HJNJ97Gh,43
Eluveitie,Exile Of The Gods,Exile Of The Gods,2022,metal,2gEh41XUP3vI7kAjlEO92n,43
Zeal & Ardor,Death to the Holy,Zeal & Ardor,2022,metal,1IypdXpPULSVvtrWRba5A5,44
Battle Beast,Armageddon,Circus Of Doom,2022,metal,3esZe2KHu9T1QXukKzW2tf,43
Red Hot Chili Peppers,Eddie,Eddie,2022,metal,5GWrhVfgP4szBtCOXbSki8,46
Warcry,Que Se Vaya,Daimon,2022,metal,3NUJKV5DrFEXlzRCPIVxbS,30
Dynazty,Power of Will,Final Advent,2022,metal,1nXXOMfEgm4Wu7LZYK5PkD,43
Blind Guardian,Deliver Us From Evil,The God Machine,2022,metal,4xr3Pxc0E2zHxUVRcLn5oI,39
The Halo Effect,Feel What I Believe,Days Of The Lost,2022,metal,29F2qNwSe4U7DCHUCoRriI,43
Bleed From Within,Levitate,Shrine,2022,metal,3nzC7h6uULmlCuLHoeMGJ7,48
Red Hot Chili Peppers,Bella,Return of the Dream Canteen,2022,metal,2dbA4sPwu3iK72c0mA6907,45
Sabaton,The Unkillable Soldier,The Unkillable Soldier,2022,metal,1h98WxD3tsMfb4YlB2wBDS,46
Lamb of God,Omens,Omens,2022,metal,2calJdlU1JseiOf7c5jXwP,42
Tierra Santa,Pecado de Ángel,Destino,2022,metal,3OGO1KN9csSr9zC6C602EL,26
Korn,Start The Healing,Requiem,2022,metal,3DRSkg7t5Jpa86TPIFGxBr,48
The Halo Effect,Gateways,Days Of The Lost,2022,metal,48MwBeCUt3k5uw35QODdPZ,42
Amon Amarth,Heidrun,The Great Heathen Army,2022,metal,4BbotX1WXsgeBcMsxzpeer,44
Bloodywood,Aaj,Rakshak,2022,metal,2XagrzqlBPCWczTtK5dtyr,46
Sabaton,Soldier of Heaven,Soldier Of Heaven,2022,metal,3E03jj3nVNtFoMYQIweVdG,48
Memphis May Fire,Somebody,Make Believe,2022,metal,2lUECytCuzKCCDSsUdIqyC,52
Parkway Drive,Like Napalm,Darker Still,2022,metal,5ALX6hYJfLLtp98KqC0Y3j,43
Kreator,Hate Über Alles,Hate Über Alles,2022,metal,1Uhioaaim4mN988nJits75,42
Arch Enemy,Sunset over the Empire,Deceivers,2022,metal,5nPCIvymgNTiXN7hMMTbdX,43
Within Temptation,The Fire Within,Forgotten Songs,2022,metal,21rY9mKlKWRD6aHsdT5Pqu,43
Red Hot Chili Peppers,Reach Out,Return of the Dream Canteen,2022,metal,00B7SBwrjbycLMOgAmeIU8,43
Abäk,Piratas del Coco,El Ritual de las 7 Voces,2022,metal,2VbrsegzZDoNJOOtKR00oB,32
Megadeth,Life In Hell,"The Sick, The Dying… And The Dead!",2022,metal,1wObJxo4kYisj7tot8PVvT,43
Whisky Caravan,Enemigos,Imaginaciones,2022,metal,1Mpr5sqXiJpHjhdeVuGHB0,29
The Rasmus,Jezebel,Rise,2022,metal,0WJTFvcH5c2BYq2sj5thOs,40
Red Hot Chili Peppers,Whatchu Thinkin',Unlimited Love,2022,metal,37o0LxdGxiF3chjxjwJwBD,43
Lorna Shore,Into the Earth,Pain Remains,2022,metal,7dx3mDmMQNF4HvDihTfncq,50
Ozzy Osbourne,Patient Number 9 (feat. Jeff Beck),Patient Number 9 (feat. Jeff Beck),2022,metal,6kAOsnRUgp21bPiUoVZeuJ,49
Abäk,Abäk,El Ritual de las 7 Voces,2022,metal,1cIrWzjPUVx6GfIO8Enq6j,36
Wind Rose,Gates of Ekrund,Warfront,2022,metal,7hx4Fr1vbGmKd0IYOmBIqr,42
Papa Roach,No Apologies,Ego Trip,2022,metal,3tOsMX89CIiuf2x2n5EQyb,50
Halestorm,The Steeple,Back From the Dead,2022,metal,09XBDPqHnevLn54rpRMjkZ,49
Ghost,Call Me Little Sunshine,Call Me Little Sunshine,2022,metal,4W6MuwB3D4fjc0kLlUKZEl,46
Korn,Forgotten,Requiem,2022,metal,00BBwHjAf8WWq4HcOtEJO1,47
Dynazty,The White,Final Advent,2022,metal,3ecRnSzY93ab8jVKQDLh3s,41
Asking Alexandria,Faded Out (feat. Within Temptation),See What's On The Inside (Deluxe),2022,metal,5yc4CGOURXVKgSkKZ0PoLB,45
Lorna Shore,Cursed to Die,Pain Remains,2022,metal,1nqXQo7YXVQsUBflLauyzI,50
Skillet,Surviving The Game,Dominion,2022,metal,0urubGmXiODfWyGL6o6W4P,46
Alter Bridge,Silver Tongue,Pawns & Kings,2022,metal,5uNazTJV7Rpd8zAtWDiSiG,43
Warcry,Desde el Dolor,Daimon,2022,metal,60xRQAWqbMDPAxMDdnEu3c,28
Sabaton,Christmas Truce,The War to End All Wars,2022,metal,7m2ZeXTKhW8e4MYEIYh2pT,48
Architects,doomscrolling,the classic symptoms of a broken spirit,2022,metal,12lkUbhW7B4dZ46xHoT9Sj,42
Megadeth,Soldier On!,"The Sick, The Dying… And The Dead!",2022,metal,4jj9IDO2tCu7OuSop8vTxt,42
Ozzy Osbourne,Degradation Rules (feat. Tony Iommi),Patient Number 9,2022,metal,6pLzzki6vNk6EZO0cSVpPl,38
Megadeth,Night Stalkers,"The Sick, The Dying… And The Dead!",2022,metal,4WyO8RoNmV8n67eJixCGI6,42
Dynazty,Yours,Final Advent,2022,metal,7tDw4v5Mx100EhTj17Qo7z,41
Avantasia,I Tame The Storm,A Paranormal Evening with the Moonflower Society,2022,metal,5431nMAW8bggPO2oAdDxXn,35
Motionless In White,Meltdown,Scoring The End Of The World,2022,metal,6w3hTgFYPaUo6WFz2tEOtX,49
TOOL,Opiate²,Opiate²,2022,metal,6iQDmWrbrMQ0vPfbKqqvKU,48
Five Finger Death Punch,Welcome To The Circus,Welcome To The Circus,2022,metal,1r3PWB1ZzxrPsIj2DNoa10,47
Guns N' Roses,"Voodoo Child (Slight Return) / Civil War - Live In New York, Ritz Theatre - May 16, 1991",Use Your Illusion (Super Deluxe),2022,metal,5pxwBcIYQRr01zL7Ya4SX7,39
Motionless In White,Slaughterhouse (feat. Bryan Garris),Slaughterhouse (feat. Bryan Garris Of Knocked Loose),2022,metal,4DzJ41A6qR14hHtS1djvdX,50
Lorna Shore,"Welcome Back, O' Sleeping Dreamer",Pain Remains,2022,metal,7fQFx37hCurb938qvnBa8W,50
Blind Guardian,Blood Of The Elves,The God Machine,2022,metal,6WvYGntHmlkpCJsT6JxHW6,37
Russian Circles,Conduit,Gnosis,2022,metal,4sphH7zZfGeDGiVUzTh4Kf,39
Skid Row,The Gang's All Here,The Gang's All Here,2022,metal,7rYSaTuE60HiGRnytFcSIc,37
Red Hot Chili Peppers,Not the One,Unlimited Love,2022,metal,2Uze78n7BgWsV91bUMtflX,42
LANDMVRKS,Heretic,Déjà Vu,2022,metal,4whGYZQVkjI7r1hAyc4BFY,46
Motionless In White,Porcelain,Scoring The End Of The World,2022,metal,0RVy4QZozImoktsPqdcEv3,49
Halestorm,Back From The Dead,Back From the Dead,2022,metal,2kxp6iR7nCNGYTx0eNYp2C,47
Dayseeker,Crying While You're Dancing,Dark Sun,2022,metal,2Qw2kYG5hVmmPmu0JWTiyk,53
Apocalyptica,Rise Again,Rise Again,2022,metal,5xro8nNwHvY070Dk8OGIG2,41
Nickelback,Does Heaven Even Know You're Missing?,Get Rollin',2022,metal,3oXMzMsbJaar0OdZ2XMRJ5,48
Jonathan Young,How Far I'll Go,How Far I'll Go,2022,metal,11DQVzIqXvyfOM0Io6U7xK,45
Comeback Kid,Heavy Steps,Heavy Steps,2022,metal,26yO9ZbYFjAhqP6GxkJNVx,40
Red Hot Chili Peppers,Roulette,Return of the Dream Canteen,2022,metal,5kFWp8In0sIpeXPfPuJlYE,41
The Warning,KOOL AID KIDS,ERROR,2022,metal,3tLxVjikY8WNipxugdxHjQ,41
Shinedown,Planet Zero,Planet Zero,2022,metal,7g2LuO2QFplZfsLKRFiVHl,55
Saltatio Mortis,Pray To The Hunter - The Elder Scrolls Online,Pray To The Hunter (The Elder Scrolls Online),2022,metal,6HydrRCoO5kRpB7a7XeK05,46
Abäk,El Tango de Lilith,El Ritual de las 7 Voces,2022,metal,59qHigdtpoCnDhZF12DhTX,34
Three Days Grace,Someone To Talk To (feat. Apocalyptica),EXPLOSIONS,2022,metal,2a8ND713OfNIdlJD1p8jB3,45
I Prevail,Choke,TRUE POWER,2022,metal,7jm63qwHLmemNcMzORjwfi,51
Sabaton,The Valley of Death,The War to End All Wars,2022,metal,4jqBlA2ZyD7njl3qglYwlN,45
Dark Funeral,Let the Devil In,We Are The Apocalypse,2022,metal,2Vbka4At65Aeh9wqn0UrRr,35
Bullet For My Valentine,No More Tears To Cry,Bullet For My Valentine (Deluxe),2022,metal,76uink7chpCLN5HjlDIMCA,45
Tierra Santa,Mi Libertad,Destino,2022,metal,09sfUwDLslnjhaT7LXVyhO,23
Visions of Atlantis,Clocks,Pirates,2022,metal,5O9WprXSBssqwpRg9pFBI0,41
Arch Enemy,In the Eye of the Storm,Deceivers,2022,metal,3Ho41g5j1K5tiFmuU6DcZl,40
Hollywood Undead,CHAOS,Hotel Kalifornia,2022,metal,1eh4qWJqqEIsks0ADXyS3s,48
Dayseeker,Dreamstate,Dark Sun,2022,metal,1BKShyqTh9TDWc3dFHYXkF,52
Machine Head,UNHALLØWED,ØF KINGDØM AND CRØWN,2022,metal,1vCZDcHV3VaL14O01iUQVQ,41
Mortemia,What Else Is There?,What Else Is There?,2022,metal,0zbeLVcM8iUBiKq6GxoJU3,42
Electric Callboy,Hurrikan,TEKKNO,2022,metal,4ix1hNRj9IZqy9GUVX85Vm,45
Mägo de Oz,Nos han robado la primavera,"Love and Oz, Vol. 2",2022,metal,7tzZRCPn0YT5l6aCF7MhXm,30
Avantasia,Misplaced Among The Angels,A Paranormal Evening with the Moonflower Society,2022,metal,7B66DJ6BEbIE8qddwhAGZq,36
Slipknot,Finale,"The End, So Far",2022,metal,6hqys5tmolP7EU6ZNP981s,45
Red Hot Chili Peppers,The Heavy Wing,Unlimited Love,2022,metal,4VnqpGitjmsIRNCnonQMzi,42
Spiritbox,Hysteria,Rotoscope,2022,metal,2AqKRuEcR0R8iYkBWk5Uqj,49
Thousand Below,Sabotage,Hell Finds You Everywhere,2022,metal,3ZvRk88H011uEYmCGbZu8n,48
Archers,Bitter,Bitter,2022,metal,27OiBiyR4jnErJRdErnl0G,50
Decapitated,Iconoclast,Cancer Culture,2022,metal,2I0caLwd3Rc84Hr147WH6S,42
Machine Head,MY HANDS ARE EMPTY,ØF KINGDØM AND CRØWN,2022,metal,4RqYIpKL0gu6iCXhDwTVGz,40
Hollywood Undead,Ruin My Life,Hotel Kalifornia,2022,metal,5sx8XPjoCJyJ3FlWMnvPTI,50
Red Hot Chili Peppers,Afterlife,Return of the Dream Canteen,2022,metal,4diMr8l7HCK1OdrQM3LAzq,41
Municipal Waste,High Speed Steel,Electrified Brain,2022,metal,5CGvyhu301a4hM6ORMgIeE,40
Fit For An Autopsy,Far from Heaven,Oh What the Future Holds,2022,metal,1pF0MdgFm92mwM7sxJOves,48
Slipknot,H377,"The End, So Far",2022,metal,38YxfCfUuQJU4r4pe3jeYb,45
Slipknot,Medicine for the Dead,"The End, So Far",2022,metal,0qFBuG34m8V4LMgYUMYPV7,45
While She Sleeps,EYE TO EYE,SLEEPS SOCIETY (SPECIAL EDITION),2022,metal,2nlAiwTFzy7c03NT3lMiLF,41
Counterparts,Whispers of Your Death,A Eulogy for Those Still Here,2022,metal,6zRRuVW7Wbew48zyOjiUOP,46
Blind Guardian,Violent Shadows,The God Machine,2022,metal,5gP6OxvoK70Gpjbzj0wPXr,35
Electric Callboy,Neon,TEKKNO,2022,metal,5Ax3CrEaFiQHb65JMijp2J,44
Nekrogoblikon,This Is It,The Fundamental Slimes and Humours,2022,metal,6FpLFF8cOc9abIq9zRIMZu,45
Kublai Khan TX,Swan Song (feat. Scott Vogel),Swan Song (feat. Scott Vogel),2022,metal,0eYjb2QRRlWn6RB8dB7t64,50
Bleed From Within,Sovereign,Shrine,2022,metal,3D4hmXhl8UeTvsTL3Hsdv2,43
Zeal & Ardor,Church Burns,Zeal & Ardor,2022,metal,5nNC4nmtKh7N1Y1EhnkNmt,41
Three Days Grace,Redemption,EXPLOSIONS,2022,metal,5ElQVSkRuOzqKyLS9OdSLa,45
Motionless In White,Cause Of Death,Scoring The End Of The World,2022,metal,1JMrmmvPZvwdKOnti8wbmC,46
I Prevail,FWYTYK,TRUE POWER,2022,metal,0XX1yoKE6UQzweWOmgsIg2,52
Electric Callboy,Spaceman (feat. FiNCH),Spaceman (feat. FiNCH),2022,metal,6OXlb1FnbySxMPPhbwiXic,46
Karma To Burn,Three,Wild Wonderful Purgatory,2022,metal,7lZmXr7EfmeAAr9063PUmz,40
Northlane,Carbonized,Obsidian,2022,metal,3eovN9jZVyLrcbRF7MBXUs,43
Slipknot,De Sade,"The End, So Far",2022,metal,3b3boZLiT0Q5aruT45oITP,44
Red Hot Chili Peppers,The Great Apes,Unlimited Love,2022,metal,5Ek9NwB6PD3QNCDdSUJK5x,40
Stain the Canvas,Puppet,All Fine / eniF llA,2022,metal,7fFp5wxVb3oJxthl73J1pT,41
Red Hot Chili Peppers,Shoot Me a Smile,Return of the Dream Canteen,2022,metal,2AHctrKhJekyp7wIykP83U,40
Red Hot Chili Peppers,Carry Me Home,Return of the Dream Canteen,2022,metal,5axys0aO71B1dZDfnrxHvy,41
Ghost,Mary On A Cross - slowed + reverb,[MESSAGE FROM THE CLERGY],2022,metal,4yhzZ9ESp4UwnJqImyMR3A,42
Nocturna,New Evil,Daughters Of The Night,2022,metal,2rDkRLPyZoeUz0Z5nLz4Lr,39
The Halo Effect,A Truth Worth Lying For,Days Of The Lost,2022,metal,58Hx7vKWjxuQyZ9XgUh3Wl,39
Russian Circles,Gnosis,Gnosis,2022,metal,7CZ7tLqwpCFystNLI1wDdw,36
Stratovarius,Survive,Survive,2022,metal,6R0WvUDkhGuiFzE44A7tP4,31
Architects,when we were young,when we were young,2022,metal,5wTfzzRW8ddRdgW2kASbox,44
Slipknot,Heirloom,"The End, So Far",2022,metal,7d0XwaQbPLT8tPX81uRYMv,44
Arch Enemy,Sunset over the Empire,Sunset over the Empire,2022,metal,1AtE4xrxLR7nSPWSk1VGqM,37
Mägo de Oz,No me digas adiós,"Love and Oz, Vol. 2",2022,metal,6sLWWBKHw4DQ1NJCnmX7mK,32
Powerwolf,Sainted by the Storm,Sainted by the Storm,2022,metal,5zlUrvdz6o5tIC2bBg31iZ,38
The Devil Wears Prada,Salt,Color Decay,2022,metal,4BSrRUm2cSaLRjN7xGpCRt,50
The HU,Black Thunder,Black Thunder,2022,metal,3cX0XeN0p3QKxtLu0MxNNy,41
Parkway Drive,Imperial Heretic,Darker Still,2022,metal,52Ee1NSe8oaum15FN1CyH7,40
Brand of Sacrifice,Exodus,Exodus,2022,metal,23ZCrmvUGs6jS5qu6aXn5I,46
Amon Amarth,The Great Heathen Army,The Great Heathen Army,2022,metal,4YZL9RE3YOsxa4JADOw6v2,40
Abäk,Recuerdos del Alma,El Ritual de las 7 Voces,2022,metal,6RygH8ecZmvuNICn9qDcei,33
Red Hot Chili Peppers,Tippa My Tongue,Tippa My Tongue,2022,metal,3s53zBEi1ZU6dJj19eFOxW,42
Until I Wake,Octane,Inside My Head,2022,metal,0UvyI8tssmedMUzz1G1oup,49
Avantasia,The Inmost Light,A Paranormal Evening with the Moonflower Society,2022,metal,75JDr0zjNQHKybrvUL1otS,33
Alter Bridge,This is War,Pawns & Kings,2022,metal,2e8F1M3b7dI2GDUDZh6c9l,40
Jonathan Young,Santiana,Santiana,2022,metal,08GwJig0EKl8yAkfPJddGf,41
Red Hot Chili Peppers,Bastards of Light,Unlimited Love,2022,metal,5oRG4KJFamOaLASrNaL5Zo,39
Malevolence,On Broken Glass,Malicious Intent,2022,metal,0SSs4eICSuntmt4TcbcFx4,41
The Halo Effect,The Needless End,Days Of The Lost,2022,metal,7xdJQmEl1dwoEPYDJLOw8P,38
Red Hot Chili Peppers,Bag of Grins,Return of the Dream Canteen,2022,metal,1TmBaKkDUu0akM9xzSxRia,39
Karma To Burn,Twenty Nine,Wild Wonderful Purgatory,2022,metal,35Oj58ECeP2dXIdXadsn7B,39
Lamb of God,Grayscale,Omens,2022,metal,2Uyda5UuQnxkdYkECw3F8C,38
The Smashing Pumpkins,Beguiled,Beguiled,2022,metal,6rBiMyaGB1ZJQnxb01FkPG,39
Lamb of God,Nevermore,Omens,2022,metal,0YHuruiHL4Vzna7jeOdfJt,40
Powerwolf,Call of the Wild (feat. Hansi Kürsch),Missa Cantorem II,2022,metal,7xhB7GvRjCHef2ADl35OEV,38
Red Hot Chili Peppers,Handful,Return of the Dream Canteen,2022,metal,1d6zb2JQZt9LpxOwU1E3y4,39
coldrain,PARADISE (Kill The Silence),Nonnegative,2022,metal,4NS4QnTh3nRK7qhAXTfsmm,43
Aviana,Rage,Corporation,2022,metal,7hbUShzL8kiMipv3sdZ5Wu,46
HammerFall,Venerate Me,Venerate Me,2022,metal,6D1i1hoMyjs843XbMhNq8J,36
Malevolence,Life Sentence,Malicious Intent,2022,metal,4kyUqTTodgqAivqlPSmzEa,41
Make Them Suffer,Doomswitch,Doomswitch,2022,metal,6pUUtKVRmODliJWTyY2pet,46
Papa Roach,Liar,Ego Trip,2022,metal,09Z8JUFWPyjOuTziXbr0DJ,42
I Prevail,Closure,TRUE POWER,2022,metal,5bnH51lYXOGVVjW7ABkKTW,50
10 Years,The Optimist,The Optimist,2022,metal,55ET0bFCVKpGJOXATqLe0x,49
Soulfly,Filth Upon Filth,Totem,2022,metal,22i0SAC2wv9bbgNQdublCr,39
Skillet,Beyond Incredible,Dominion,2022,metal,3qd9Dq8PpCsrFD5WGbpjK8,42
Arch Enemy,Handshake with Hell,Handshake with Hell,2022,metal,2t5NYzZgq3cf7ck9Eg51ZQ,40
Alestorm,Under Blackened Banners,Seventh Rum of a Seventh Rum (Deluxe Version),2022,metal,0ymLWjGaCmucke46otzDBY,39
Animals As Leaders,Monomyth,Parrhesia,2022,metal,4AcbU1p5iQhhlTBHVXncdR,43
Slipknot,Acidic,"The End, So Far",2022,metal,297TiFDfq3OyRYQyMk5OdA,43
Any Given Day,Diamonds,Diamonds,2022,metal,7eosa57Y6VlIv4pR3Km0VD,43
Ozzy Osbourne,One of Those Days (feat. Eric Clapton),Patient Number 9,2022,metal,2lcfGO79t1PqcXc2Mbxyd5,43
Loathe,Is It Really You?,Is It Really You?,2022,metal,4ndmsvcCgLZH2hZwVw8cuJ,44
Def Leppard,Kick,Diamond Star Halos,2022,metal,0sVq4exSBXyXP86svk8JBV,41
Dayseeker,Dark Sun,Dark Sun,2022,metal,7hcSqcV1M2aP8Nxvlzlos3,49
Septicflesh,A Desert Throne,Modern Primitive,2022,metal,3m3xlb2rdYGX5CZj0A8DBX,40
Red Hot Chili Peppers,One Way Traffic,Unlimited Love,2022,metal,6tCe3xmLW5PutAgf6QuuOB,39
Mortemia,Frozen,Frozen,2022,metal,0s9S861lgoFOi4vXG3wsab,39
Def Leppard,Take What You Want,Diamond Star Halos,2022,metal,0frtdZ0KWaYQJGvPvsS6YO,42
Machine Head,SLAUGHTER THE MARTYR,ØF KINGDØM AND CRØWN,2022,metal,1pKNdeaS07seG0NANKcB8p,39
Visions of Atlantis,Legion of the Seas,Pirates,2022,metal,4CJNS7yGQfbwARiM7FUUhq,37
BABYMETAL,Monochrome,Monochrome,2022,metal,2Rw6wkd0q3LXx5xsdjLs1P,43
Blind Guardian,Secrets Of The American Gods,The God Machine,2022,metal,6mr78USUSfwQqjDsYKwBhN,33
Crossfire,Te Sé Extrañar,Te Sé Extrañar,2022,metal,6hNo57EHOd1EzF2gQ9HdMj,34
Malevolence,Malicious Intent,Malicious Intent,2022,metal,70twhdCk3oG6kKVAx6gVzN,42
Guns N' Roses,Don't Cry (Original) - 2022 Remaster,Use Your Illusion (Super Deluxe),2022,metal,4L9bucZIOwGXQruNwEhEUv,36
Manowar,Immortal,The Revenge of Odysseus,2022,metal,74kKrLxz3xCBeVrqf5ERHL,30
I Prevail,Bad Things,Bad Things,2022,metal,4b3f0U8gOfJKyxB8cYdCiw,47
Mägo de Oz,Si supieras...,"Love and Oz, Vol. 2",2022,metal,46niVyzVgzGfawSZFUblh8,29
Dynazty,Advent,Final Advent,2022,metal,4WooXdtgs0ZCoOEsmP1LHs,36
Ozzy Osbourne,Parasite (feat. Zakk Wylde),Patient Number 9,2022,metal,6byNRKsfkxLO9pyuAMWaar,42
Allt,The Deep Blue Silent,The Deep Blue Silent,2022,metal,1d5nFX4jDlZicUbdD3GNP8,45
Shinedown,Dead Don’t Die,Planet Zero,2022,metal,5fcfRUBheqJ4l8JwzP15gP,53
The Halo Effect,In Broken Trust,Days Of The Lost,2022,metal,46SwDyuP8p8dJPYjRSZWgC,37
Bleed From Within,Stand Down,Shrine,2022,metal,2tpiHcSSFCnpIH8HFzIUEa,40
Amon Amarth,Get in the Ring,The Great Heathen Army,2022,metal,1iwUjvOgFfBdBUjHDUmMcV,39
Temnein,The Architect and the Devil,Fables: Devouring Desires,2022,metal,6slLIagNmS4iP0J2OOe1zc,38
Karma To Burn,Thirty Four,Almost Heathen,2022,metal,3mwqksG4GIlcnJBWciMBmo,37
Red Hot Chili Peppers,Poster Child,Poster Child,2022,metal,4ILJxejqqWk4y8oWsxYDtE,40
Battle Beast,Circus of Doom,Circus Of Doom,2022,metal,2oe26VLWu5S49I4MYh3t1r,38
Lorna Shore,Soulless Existence,Pain Remains,2022,metal,2DGnHjfMxtSPINMAWFKcvq,46
Moonlight Haze,We'll Be Free,Animus,2022,metal,4FH2bZ6mt6p8yuCaK8Eeg1,37
Alestorm,The Battle of Cape Fear River,Seventh Rum of a Seventh Rum (Deluxe Version),2022,metal,191tuYYkPXaxD25vBjKbFZ,38
Dayseeker,Homesick,Dark Sun,2022,metal,0DejtyvzvoJFAlTRWrSThv,50
Brothers of Metal,Berserkir,Berserkir,2022,metal,7d61DLO9h0dmE6b0VRnRfh,39
Memphis May Fire,Death Inside,Make Believe,2022,metal,23EFLC7JBtDg2BOTWDcMNr,44
Mägo de Oz,Desde mi cielo (feat. Leo Jiménez) - Versión Orquestal,"Love and Oz, Vol. 2",2022,metal,61NcMNlQWzwmyd12CGuNpH,26
Shadow of Intent,From Ruin... We Rise,Elegy,2022,metal,6XpBbzBIoRd7NR70wboziy,43
Our Last Night,abcdefu,abcdefu,2022,metal,6EWepM3ld6UUzS2heUGNtg,47
Spiritbox,Sew Me Up,Rotoscope,2022,metal,1YQiA0Kfml44BqF68ZQ48n,45
The HU,Black Thunder,Rumble Of Thunder,2022,metal,33gupGx5kg9IuxxmblkRew,39
Guns N' Roses,Dust N' Bones - 2022 Remaster,Use Your Illusion (Super Deluxe),2022,metal,5iYgrpWjYY2lge4MEd5el4,35
Kissin' Dynamite,Not the End of the Road,Not the End of the Road,2022,metal,48rTzxWTPAAnpyKoEF3qfG,38
Aborted,Infinite Terror,Infinite Terror,2022,metal,799oyNdfrUgicei5MEi1nC,39
Papa Roach,Dying To Believe,Ego Trip,2022,metal,1ZjwhGQSDINyRhYHjK1JQq,41
Red Hot Chili Peppers,Copperbelly,Return of the Dream Canteen,2022,metal,141GeeQQItnC1sH7gXUDlf,37
Architects,living is killing us,the classic symptoms of a broken spirit,2022,metal,1Ho5lI6FHNyG8H7UW5kSrs,38
Arch Enemy,Poisoned Arrow,Deceivers,2022,metal,0mO1FN8MXytVZfZYpC5i56,37
Ghost,Twenties,Twenties,2022,metal,53cMnrQfpipSePnw9SZroB,40
I Prevail,Visceral,TRUE POWER,2022,metal,1ZJNyOtk0bdYbPi1zlyFj5,48
Bloodywood,Chakh Le,Rakshak,2022,metal,4ctz8iMSBDtdo9qc4gLuCZ,41
I Prevail,Judgement Day,TRUE POWER,2022,metal,7d1GHT3e3Y5HtX8TOqL5kD,46
Lorna Shore,Apotheosis,Pain Remains,2022,metal,7dQrAIlUHD9DpA3wUxpaDW,46
Guns N' Roses,Live And Let Die - 2022 Remaster,Use Your Illusion (Super Deluxe),2022,metal,6G6yr3KRVya3HrvsqGEK8x,35
Guns N' Roses,Don't Cry (Original) - 2022 Remaster,Use Your Illusion I (Deluxe Edition),2022,metal,4KbZEsvLTm8mru72MSalf6,37
Nickelback,Horizon,Get Rollin',2022,metal,0pwG4aiOHt7TF69xFEWDrg,46
Halestorm,Wicked Ways,Back From the Dead,2022,metal,7dIObUjmQfXbs56UsaBIHT,41
I Prevail,Fake,TRUE POWER,2022,metal,0MBYfuf0BxZH1FJf6jHTus,47
Saint Asonia,Above It All,Above It All,2022,metal,5AKfYnfxrnTTU77z69Zb7K,44
Three Days Grace,Champion,EXPLOSIONS,2022,metal,6WAdhhkGbsPKfa1eDfpTNU,41
While She Sleeps,FAKERS PLAGUE,SLEEPS SOCIETY (SPECIAL EDITION),2022,metal,3fO8ERolX2kaR7vRarwey9,38
Architects,spit the bone,the classic symptoms of a broken spirit,2022,metal,46xcK3IlceaiXFuzOaLysR,38
The Halo Effect,Last Of Our Kind,Days Of The Lost,2022,metal,7uHJWsWw1Iz8qocEVBEqWD,37
Sabaton,Versailles,The War to End All Wars,2022,metal,6IUulsT700R8yCrpbwKyoY,42
Powerwolf,My Will Be Done,My Will Be Done,2022,metal,6ueojaNAK670h4Cei9ZG4A,37
Rammstein,Adieu,Adieu,2022,metal,6woVfv01T0QSgA5fOIl3mX,41
Alter Bridge,Stay,Pawns & Kings,2022,metal,60RuroekTM1lWgFp2VIzdm,37
Hollywood Undead,City of the Dead,Hotel Kalifornia,2022,metal,5bqnhwnHxcisxM8x7GLl3B,47
Motionless In White,We Become The Night,Scoring The End Of The World,2022,metal,3Wqksj2gO4wcxWMwjAZ8AE,43
Three Days Grace,Explosions,EXPLOSIONS,2022,metal,3h92wnbZ8xgX3j1CaqkT6r,41
